TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
2022-09-14 02:00:00,18.49,96.7,0.829,2.975,290.5,0.1,874.819,-0.591
2022-09-14 03:00:00,18.5,96.7,0.34,1.475,37.2,0.0,874.356,-0.586
2022-09-14 04:00:00,18.13,99.4,0.584,2.075,55.9,0.0,873.691,-0.546
2022-09-14 05:00:00,18.04,99.0,0.0,0.0,0.0,0.0,873.351,-0.988
2022-09-14 06:00:00,17.48,99.5,0.34,2.15,28.1,0.0,873.703,-0.507
2022-09-14 07:00:00,17.28,99.7,0.26,1.475,30.8,0.0,874.146,15.264
2022-09-14 08:00:00,17.95,98.0,0.222,1.55,42.0,0.0,874.776,159.661
2022-09-14 09:00:00,18.93,92.9,0.829,1.925,140.5,0.0,875.476,322.773
2022-09-14 10:00:00,20.22,84.6,1.613,3.275,177.2,0.0,875.685,538.25
2022-09-14 11:00:00,21.01,78.6,2.476,4.7,183.7,0.0,875.626,780.773
2022-09-14 12:00:00,21.88,71.4,2.11,4.25,174.0,0.0,875.222,943.582
2022-09-14 13:00:00,23.17,66.9,2.577,5.6,190.8,0.0,874.362,967.948
2022-09-14 14:00:00,23.93,67.3,2.597,5.45,190.7,0.0,873.464,937.972
2022-09-14 15:00:00,25.09,59.4,2.177,4.25,225.0,0.0,872.35,837.515
2022-09-14 16:00:00,25.81,55.9,2.361,5.225,226.5,0.0,871.377,676.497
2022-09-14 17:00:00,25.93,51.6,2.125,4.55,191.7,0.0,870.763,434.017
2022-09-14 18:00:00,25.12,54.9,1.603,3.5,173.9,0.0,871.312,114.341
2022-09-14 19:00:00,23.95,62.7,1.529,2.675,281.7,0.0,871.948,3.981
2022-09-14 20:00:00,21.82,76.3,1.455,2.675,336.9,0.1,872.723,-1.678
2022-09-14 21:00:00,21.63,80.7,1.706,4.025,2.8,0.0,873.307,-0.787
2022-09-14 22:00:00,20.75,79.3,1.591,4.85,80.8,0.1,874.191,-1.323
2022-09-14 23:00:00,19.65,91.8,2.871,6.05,266.1,0.2,874.681,-0.911
2022-09-15 00:00:00,19.21,93.6,1.422,3.35,190.2,0.0,875.002,-0.991
2022-09-15 01:00:00,19.13,96.5,0.5,1.625,12.4,0.0,874.87,-0.515
2022-09-15 02:00:00,19.3,94.6,0.038,0.8,355.1,0.0,874.684,-0.657
2022-09-15 03:00:00,18.87,98.4,0.589,1.85,112.5,0.0,874.693,-0.717
2022-09-15 04:00:00,18.49,97.8,0.817,2.0,334.0,0.0,874.603,-0.818
2022-09-15 05:00:00,18.45,98.1,0.109,0.95,11.3,0.0,874.53,-0.995
2022-09-15 06:00:00,17.97,98.2,0.663,1.925,340.8,0.0,874.604,-0.856
2022-09-15 07:00:00,17.81,99.2,0.23,1.25,340.7,0.0,874.854,9.903
2022-09-15 08:00:00,18.08,95.8,0.285,1.4,349.1,0.0,875.415,118.911
2022-09-15 09:00:00,20.18,86.3,0.638,2.15,123.1,0.0,875.78,382.002
2022-09-15 10:00:00,20.95,81.0,1.352,2.75,170.5,0.0,875.531,502.273
2022-09-15 11:00:00,22.62,71.7,1.928,4.625,178.4,0.0,875.291,765.985
2022-09-15 12:00:00,23.57,69.1,2.38,4.85,183.3,0.0,874.896,934.003
2022-09-15 13:00:00,24.55,62.7,2.124,5.075,180.9,0.0,874.196,959.242
2022-09-15 14:00:00,25.44,57.1,1.152,4.55,220.5,0.0,873.357,399.093
2022-09-15 15:00:00,23.8,70.8,2.023,4.175,2.9,0.2,872.676,248.438
2022-09-15 16:00:00,24.13,67.1,0.817,2.9,342.5,0.0,871.833,130.675
2022-09-15 17:00:00,24.7,61.8,0.869,2.375,263.3,0.0,871.421,159.032
2022-09-15 18:00:00,24.58,62.5,0.636,2.3,55.0,0.0,871.991,60.894
2022-09-15 19:00:00,24.11,67.5,0.861,7.925,34.4,0.0,872.829,21.97
2022-09-15 20:00:00,21.34,74.1,3.188,7.775,123.7,0.0,873.88,0.231
2022-09-15 21:00:00,19.39,85.4,2.296,5.825,341.1,4.3,875.2,-0.492
2022-09-15 22:00:00,18.84,89.8,3.433,5.825,281.1,0.0,876.001,-0.017
2022-09-15 23:00:00,19.09,90.1,1.449,2.9,292.2,0.0,875.676,-0.36
2022-09-16 00:00:00,18.96,93.1,1.071,2.375,160.4,0.0,875.583,-0.389
2022-09-16 01:00:00,18.38,97.1,0.458,1.85,69.3,0.0,875.508,-0.39
2022-09-16 02:00:00,18.44,94.6,0.013,0.725,2.4,0.0,875.083,-0.487
2022-09-16 03:00:00,18.48,94.9,0.286,1.325,355.6,0.0,874.505,-0.63
2022-09-16 04:00:00,18.39,95.6,0.528,1.7,311.9,0.0,873.9,-0.952
2022-09-16 05:00:00,18.2,97.7,0.284,1.325,339.1,0.0,873.997,-0.861
2022-09-16 06:00:00,17.84,99.2,0.328,1.55,41.0,0.0,874.341,-0.578
2022-09-16 07:00:00,17.93,99.2,0.077,1.1,6.8,0.0,874.612,4.656
2022-09-16 08:00:00,18.88,95.7,0.374,1.775,36.3,0.0,875.006,141.414
2022-09-16 09:00:00,20.9,78.6,0.618,2.45,20.6,0.0,875.723,300.287
2022-09-16 10:00:00,22.5,68.1,0.972,2.825,123.9,0.0,875.825,596.648
2022-09-16 11:00:00,23.43,64.2,1.28,3.725,127.5,0.0,875.887,713.138
2022-09-16 12:00:00,24.37,63.9,1.938,4.55,158.6,0.0,875.375,987.663
2022-09-16 13:00:00,24.92,60.7,2.095,3.95,230.6,0.0,874.382,882.758
2022-09-16 14:00:00,25.63,58.4,2.686,5.075,196.0,0.0,873.618,744.53
2022-09-16 15:00:00,25.45,60.3,2.873,5.3,160.8,0.0,872.707,494.722
2022-09-16 16:00:00,23.85,62.3,3.755,7.625,353.2,0.0,872.46,250.613
2022-09-16 17:00:00,23.42,64.7,2.706,5.825,339.9,0.0,872.083,146.707
2022-09-16 18:00:00,24.7,62.5,1.256,4.175,353.7,0.0,871.755,168.979
2022-09-16 19:00:00,23.76,66.4,1.297,2.3,331.1,0.0,872.064,17.969
2022-09-16 20:00:00,22.46,71.9,1.665,2.75,329.8,0.0,872.58,-0.705
2022-09-16 21:00:00,21.51,75.2,1.46,2.6,345.9,0.0,873.214,-1.116
2022-09-16 22:00:00,20.5,78.9,1.607,2.675,329.3,0.0,873.879,-0.863
2022-09-16 23:00:00,20.28,79.7,1.465,2.675,346.6,0.0,874.154,-0.687
2022-09-17 00:00:00,20.39,79.7,1.402,2.675,327.0,0.0,874.353,-0.53
2022-09-17 01:00:00,20.74,78.5,1.482,2.825,300.5,0.0,873.916,-0.618
2022-09-17 02:00:00,20.15,83.1,1.388,2.825,337.8,0.0,873.481,-0.67
2022-09-17 03:00:00,19.77,83.8,1.57,2.3,332.0,0.0,873.259,-0.6
2022-09-17 04:00:00,19.28,83.5,1.422,2.225,338.2,0.0,873.012,-0.885
2022-09-17 05:00:00,18.97,82.7,2.391,4.1,313.2,0.0,872.642,-1.019
2022-09-17 06:00:00,18.51,84.1,1.521,3.725,318.9,0.0,872.841,-1.024
2022-09-17 07:00:00,18.13,84.3,1.705,3.575,324.0,0.0,873.654,13.05
2022-09-17 08:00:00,18.93,81.5,1.352,2.375,340.8,0.0,874.238,110.883
2022-09-17 09:00:00,20.33,75.2,2.245,3.95,263.2,0.0,874.678,245.013
2022-09-17 10:00:00,21.89,64.6,1.864,3.875,138.9,0.0,875.318,411.373
2022-09-17 11:00:00,23.25,56.3,1.359,3.125,89.4,0.0,875.449,822.622
2022-09-17 12:00:00,24.2,54.1,1.935,3.8,225.0,0.0,874.96,776.267
2022-09-17 13:00:00,24.38,57.8,3.006,5.45,210.3,0.0,874.37,932.028
2022-09-17 14:00:00,25.26,53.7,2.153,4.7,200.2,0.0,873.637,834.138
2022-09-17 15:00:00,25.57,54.5,1.197,3.5,141.0,0.0,872.956,316.745
2022-09-17 16:00:00,25.54,55.8,1.248,3.425,309.6,0.0,872.45,202.802
2022-09-17 17:00:00,25.01,59.0,2.21,3.875,279.5,0.0,872.15,157.467
2022-09-17 18:00:00,24.9,59.2,1.523,2.3,237.0,0.0,872.106,65.928
2022-09-17 19:00:00,24.23,64.1,1.956,4.85,215.4,0.0,872.732,6.9
2022-09-17 20:00:00,21.48,86.0,2.405,4.775,109.5,4.1,873.76,-0.055
2022-09-17 21:00:00,20.0,91.9,1.954,4.625,333.8,0.0,874.456,0.226
2022-09-17 22:00:00,19.89,92.1,0.551,2.225,31.8,0.0,874.663,-0.587
2022-09-17 23:00:00,19.46,93.6,1.957,5.675,101.9,4.1,875.551,-0.274
2022-09-18 00:00:00,18.58,99.0,1.418,3.425,55.0,7.5,876.119,-0.181
2022-09-18 01:00:00,18.24,98.0,1.743,2.975,333.7,2.0,875.833,-0.217
2022-09-18 02:00:00,18.46,96.3,1.359,3.275,297.9,0.1,875.197,-0.314
2022-09-18 03:00:00,18.27,97.4,1.743,2.825,277.9,1.1,874.667,-0.295
2022-09-18 04:00:00,18.37,96.9,0.896,2.375,327.6,0.0,874.515,-0.079
2022-09-18 05:00:00,18.68,97.7,0.241,1.1,348.6,0.0,874.486,-0.198
2022-09-18 06:00:00,18.84,97.7,0.52,1.25,331.5,0.0,874.931,-0.222
2022-09-18 07:00:00,18.83,95.7,0.274,1.175,326.6,0.0,875.457,8.671
2022-09-18 08:00:00,18.91,96.8,0.399,1.625,43.2,0.0,876.157,52.55
2022-09-18 09:00:00,19.52,89.8,0.0,0.0,0.0,0.0,876.776,121.117
2022-09-18 10:00:00,20.48,85.8,0.262,1.55,326.9,0.0,877.272,234.487
2022-09-18 11:00:00,21.6,77.2,0.411,1.775,306.4,0.0,877.295,349.955
2022-09-18 12:00:00,22.85,69.7,0.886,2.525,274.4,0.0,876.615,670.86
2022-09-18 13:00:00,23.62,66.7,1.919,4.1,189.2,0.0,875.421,933.257
2022-09-18 14:00:00,24.73,62.2,2.064,4.4,168.2,0.0,874.432,888.458
2022-09-18 15:00:00,24.69,64.2,2.468,4.85,186.2,0.0,873.38,662.082
2022-09-18 16:00:00,25.56,62.2,2.368,4.475,210.4,0.0,872.536,728.69
2022-09-18 17:00:00,24.56,64.4,2.534,4.25,170.5,0.0,872.528,137.447
2022-09-18 18:00:00,23.07,71.1,2.132,5.15,322.8,0.0,872.679,58.674
2022-09-18 19:00:00,21.63,80.7,1.285,2.975,8.1,0.8,873.399,6.041
2022-09-18 20:00:00,20.45,93.0,2.851,5.675,10.7,1.3,874.152,-0.955
2022-09-18 21:00:00,20.1,91.4,1.51,4.625,340.9,2.3,874.476,-0.87
2022-09-18 22:00:00,19.75,92.9,1.058,3.125,220.8,0.8,875.218,-0.922
2022-09-18 23:00:00,19.37,99.4,0.784,2.3,193.4,3.1,875.748,-0.322
2022-09-19 00:00:00,19.21,100.0,0.795,3.5,9.4,3.1,875.869,-0.241
2022-09-19 01:00:00,19.22,100.0,0.173,1.025,27.0,0.0,875.569,-0.367
2022-09-19 02:00:00,19.14,100.0,1.103,2.825,173.4,0.0,875.344,-0.214
2022-09-19 03:00:00,18.64,100.0,0.972,2.6,207.0,0.0,874.97,-0.005
2022-09-19 04:00:00,18.71,99.4,0.38,1.625,294.8,0.0,874.543,-0.213
2022-09-19 05:00:00,18.73,99.4,0.0,0.0,0.0,0.0,874.295,-0.568
2022-09-19 06:00:00,18.78,99.9,0.398,2.225,18.3,0.0,874.565,-0.517
2022-09-19 07:00:00,18.56,100.0,0.804,2.0,203.6,0.0,874.961,5.88
2022-09-19 08:00:00,18.74,99.6,0.144,1.325,355.6,0.0,875.555,51.129
2022-09-19 09:00:00,19.92,91.7,0.212,1.4,59.5,0.0,875.827,295.405
2022-09-19 10:00:00,21.43,81.8,1.376,3.425,178.7,0.0,875.941,659.197
2022-09-19 11:00:00,22.35,77.7,2.203,4.475,153.4,0.0,875.643,653.753
2022-09-19 12:00:00,22.97,73.6,3.309,5.45,159.5,0.0,875.394,880.058
2022-09-19 13:00:00,23.68,66.5,2.983,5.375,171.8,0.0,874.719,956.667
2022-09-19 14:00:00,24.53,63.6,2.121,4.475,159.7,0.0,873.867,645.537
2022-09-19 15:00:00,25.2,61.3,1.75,3.425,208.9,0.0,872.758,664.683
2022-09-19 16:00:00,26.24,56.4,1.798,4.025,193.7,0.0,871.874,653.118
2022-09-19 17:00:00,26.07,58.9,1.419,5.075,348.4,0.0,871.579,418.148
2022-09-19 18:00:00,25.31,67.2,1.246,2.75,348.2,0.0,871.942,181.787
2022-09-19 19:00:00,24.37,69.9,1.265,3.425,313.8,0.0,872.62,24.692
2022-09-19 20:00:00,23.55,74.3,0.702,2.6,310.3,0.0,873.287,-0.952
2022-09-19 21:00:00,21.81,83.9,2.55,9.5,316.3,6.1,873.9,1.302
2022-09-19 22:00:00,19.02,90.8,4.04,6.425,270.6,0.0,875.054,0.258
2022-09-19 23:00:00,19.16,90.9,2.284,6.125,337.9,0.0,875.711,-0.178
2022-09-20 00:00:00,19.64,88.7,1.891,3.05,332.5,0.0,875.554,-0.094
2022-09-20 01:00:00,19.98,85.3,1.773,2.9,333.1,0.0,875.455,-0.311
2022-09-20 02:00:00,20.04,79.8,1.835,3.425,351.5,0.0,875.377,-0.29
2022-09-20 03:00:00,19.96,75.8,1.453,3.125,335.4,0.0,874.741,-0.318
2022-09-20 04:00:00,19.44,77.2,1.23,3.95,273.8,0.0,874.543,-0.721
2022-09-20 05:00:00,18.74,80.2,1.873,2.825,320.7,0.0,874.873,-0.291
2022-09-20 06:00:00,18.38,84.9,1.071,2.6,337.6,0.0,875.056,-0.887
2022-09-20 07:00:00,17.62,87.6,1.782,3.425,323.1,0.0,875.355,8.815
2022-09-20 08:00:00,18.92,80.3,0.332,1.775,347.5,0.0,875.931,105.139
2022-09-20 09:00:00,20.26,72.3,0.981,2.3,267.8,0.0,876.417,373.837
2022-09-20 10:00:00,21.62,66.5,2.344,4.4,191.7,0.0,876.308,676.507
2022-09-20 11:00:00,22.96,61.6,1.39,3.425,231.5,0.0,876.17,810.245
2022-09-20 12:00:00,23.82,59.8,1.699,3.725,197.7,0.0,875.801,710.332
2022-09-20 13:00:00,24.43,58.5,1.968,4.175,209.8,0.0,875.197,782.953
2022-09-20 14:00:00,24.59,58.7,2.245,4.775,217.6,0.0,874.369,539.21
2022-09-20 15:00:00,25.72,56.7,1.473,3.575,194.2,0.0,873.543,779.833
2022-09-20 16:00:00,26.12,56.6,1.791,4.7,176.2,0.0,872.886,463.323
2022-09-20 17:00:00,25.36,59.3,2.516,4.7,218.1,0.0,872.457,350.76
2022-09-20 18:00:00,25.06,60.8,2.148,3.575,257.3,0.0,872.75,145.143
2022-09-20 19:00:00,24.32,66.1,1.352,2.375,263.1,0.0,873.241,12.533
2022-09-20 20:00:00,22.96,75.7,1.476,2.45,312.6,0.0,873.818,-0.742
2022-09-20 21:00:00,22.53,78.9,1.496,2.525,337.0,0.0,874.503,-0.61
2022-09-20 22:00:00,22.69,74.3,0.733,1.7,332.0,0.0,875.144,-0.701
2022-09-20 23:00:00,22.27,77.2,0.22,1.4,8.1,0.0,875.431,-0.709
2022-09-21 00:00:00,21.86,79.1,0.283,2.0,10.9,0.0,875.309,-0.857
2022-09-21 01:00:00,22.04,64.3,2.192,3.95,152.1,0.0,875.018,-1.201
2022-09-21 02:00:00,21.19,66.8,0.715,3.2,24.2,0.0,874.917,-0.782
2022-09-21 03:00:00,21.46,62.0,1.3,3.725,104.7,0.0,874.62,-0.736
2022-09-21 04:00:00,20.71,65.8,0.557,1.7,7.6,0.0,874.365,-0.825
2022-09-21 05:00:00,20.27,68.0,0.743,2.675,300.1,0.0,874.396,-0.72
2022-09-21 06:00:00,19.9,70.0,0.342,1.775,199.6,0.0,874.854,-0.925
2022-09-21 07:00:00,18.86,77.0,0.583,1.85,1.9,0.0,875.55,10.603
2022-09-21 08:00:00,19.36,75.5,0.71,1.775,338.8,0.0,876.101,121.743
2022-09-21 09:00:00,22.03,60.4,0.556,2.825,119.2,0.0,876.427,430.642
2022-09-21 10:00:00,22.48,61.0,1.87,3.5,159.7,0.0,876.738,649.665
2022-09-21 11:00:00,23.09,58.5,2.19,4.4,178.5,0.0,876.667,839.842
2022-09-21 12:00:00,23.97,55.8,2.103,4.7,211.5,0.0,876.136,931.2
2022-09-21 13:00:00,24.76,53.7,2.006,4.475,199.6,0.0,875.223,1021.842
2022-09-21 14:00:00,25.52,52.8,2.54,5.15,198.7,0.0,874.163,1002.893
2022-09-21 15:00:00,26.19,51.8,1.96,4.475,179.1,0.0,873.107,855.823
2022-09-21 16:00:00,26.59,51.7,2.005,4.4,174.7,0.0,872.137,670.7
2022-09-21 17:00:00,26.32,53.3,2.18,4.55,186.6,0.0,871.806,378.103
2022-09-21 18:00:00,25.54,56.8,2.535,3.95,219.1,0.0,872.02,88.08
2022-09-21 19:00:00,24.21,64.5,2.18,3.425,275.8,0.0,872.595,3.766
2022-09-21 20:00:00,23.46,66.6,1.993,3.05,292.3,0.0,873.285,-0.767
2022-09-21 21:00:00,21.58,75.0,4.049,11.53,321.7,10.6,874.325,1.368
2022-09-21 22:00:00,18.59,92.4,5.856,8.9,307.4,0.2,875.383,-0.332
2022-09-21 23:00:00,19.58,87.2,2.372,6.5,334.5,0.0,875.69,-0.168
2022-09-22 00:00:00,19.19,84.3,2.849,8.97,39.6,2.9,876.38,-0.219
2022-09-22 01:00:00,17.82,89.1,2.164,4.475,43.5,2.7,876.544,-0.571
2022-09-22 02:00:00,17.55,93.7,2.027,4.175,341.2,2.7,875.979,-0.605
2022-09-22 03:00:00,17.65,91.2,1.916,3.5,293.7,0.0,875.286,-0.335
2022-09-22 04:00:00,17.63,94.5,0.411,2.15,7.2,0.0,874.904,-0.805
2022-09-22 05:00:00,17.29,95.7,0.46,1.925,343.5,0.0,874.457,-0.859
2022-09-22 06:00:00,17.31,95.0,0.332,1.55,339.5,0.0,874.66,-1.104
2022-09-22 07:00:00,17.15,96.2,0.693,1.925,354.8,0.0,875.279,19.577
2022-09-22 08:00:00,18.34,89.9,0.88,2.675,11.0,0.0,875.651,171.798
2022-09-22 09:00:00,20.83,71.9,0.433,2.375,29.8,0.0,876.106,446.348
2022-09-22 10:00:00,21.93,68.3,1.153,2.6,155.7,0.0,876.441,649.557
2022-09-22 11:00:00,22.67,63.8,1.879,4.625,163.5,0.0,876.187,778.582
2022-09-22 12:00:00,23.46,60.1,2.202,4.85,177.8,0.0,875.626,939.967
2022-09-22 13:00:00,24.13,58.0,2.042,5.375,194.2,0.0,874.736,965.925
2022-09-22 14:00:00,25.35,55.7,1.906,4.25,197.9,0.0,873.694,972.48
2022-09-22 15:00:00,25.78,55.3,2.398,5.975,189.2,0.0,872.802,860.977
2022-09-22 16:00:00,26.33,51.6,2.128,3.95,158.2,0.0,871.991,672.932
2022-09-22 17:00:00,26.4,51.1,1.771,3.65,166.8,0.0,871.653,290.289
2022-09-22 18:00:00,24.67,60.1,2.395,3.95,263.1,0.0,871.671,50.624
2022-09-22 19:00:00,23.47,66.7,2.571,3.65,294.8,0.0,872.302,6.047
2022-09-22 20:00:00,22.15,72.1,2.226,3.875,315.5,0.0,873.151,-0.952
2022-09-22 21:00:00,21.18,75.3,1.294,2.675,302.8,0.0,873.858,-1.018
2022-09-22 22:00:00,20.81,77.9,2.591,3.725,323.0,0.0,874.529,-0.739
2022-09-22 23:00:00,21.13,74.9,0.857,3.575,343.2,0.0,874.994,-0.749
2022-09-23 00:00:00,21.04,79.1,0.706,3.35,90.7,0.0,875.514,-0.734
2022-09-23 01:00:00,19.9,83.2,2.066,5.375,322.7,3.2,875.829,-0.283
2022-09-23 02:00:00,18.48,95.8,1.874,4.175,273.2,0.9,875.539,-0.294
2022-09-23 03:00:00,18.43,95.3,1.946,4.175,295.4,0.0,875.055,-0.197
2022-09-23 04:00:00,18.41,97.6,0.561,2.45,347.8,0.0,874.715,-0.773
2022-09-23 05:00:00,17.25,93.5,1.682,3.725,335.2,0.0,874.527,-0.888
2022-09-23 06:00:00,16.95,96.9,0.318,1.325,8.9,0.0,875.053,-0.766
2022-09-23 07:00:00,16.55,99.7,0.494,2.225,347.4,0.0,875.683,12.612
2022-09-23 08:00:00,16.88,90.1,1.617,2.375,319.1,0.0,876.306,156.492
2022-09-23 09:00:00,20.19,73.6,0.974,2.15,19.6,0.0,877.251,419.922
2022-09-23 10:00:00,21.82,67.9,0.794,2.0,213.5,0.0,877.407,576.507
2022-09-23 11:00:00,22.78,62.7,1.121,2.525,173.7,0.0,877.08,727.222
2022-09-23 12:00:00,23.35,62.0,2.227,5.15,187.2,0.0,876.717,777.908
2022-09-23 13:00:00,24.44,58.4,1.789,4.025,238.9,0.0,875.915,1008.418
2022-09-23 14:00:00,25.49,55.7,1.976,5.45,199.1,0.0,875.01,1020.45
2022-09-23 15:00:00,25.89,54.4,2.268,4.475,171.9,0.0,874.18,855.378
2022-09-23 16:00:00,26.39,52.4,2.146,4.4,221.1,0.0,873.531,699.047
2022-09-23 17:00:00,26.49,51.6,1.709,3.35,223.6,0.0,873.154,318.893
2022-09-23 18:00:00,25.93,54.6,2.124,3.575,263.1,0.0,873.124,177.36
2022-09-23 19:00:00,24.64,59.5,2.307,3.275,287.0,0.0,873.63,5.402
2022-09-23 20:00:00,23.35,68.1,1.97,3.125,286.6,0.0,874.403,-0.553
2022-09-23 21:00:00,22.68,71.4,1.862,3.05,315.7,0.0,875.309,-0.624
2022-09-23 22:00:00,23.01,65.6,2.197,4.475,335.2,0.0,876.022,-0.761
2022-09-23 23:00:00,22.97,57.8,3.715,8.22,345.4,0.0,876.31,-0.563
2022-09-24 00:00:00,22.39,60.7,2.742,5.75,356.6,0.0,876.327,-0.645
2022-09-24 01:00:00,21.39,67.9,1.911,3.05,326.7,0.0,876.112,-0.738
2022-09-24 02:00:00,21.19,69.0,1.459,2.9,331.1,0.0,876.01,-0.576
2022-09-24 03:00:00,20.62,75.9,0.267,1.625,27.3,0.0,876.056,-0.653
2022-09-24 04:00:00,20.12,80.1,0.566,2.225,355.6,0.0,876.048,-0.96
2022-09-24 05:00:00,18.89,83.9,1.91,2.9,327.7,0.0,876.141,-1.056
2022-09-24 06:00:00,18.49,83.4,2.077,2.825,324.5,0.0,876.566,-1.06
2022-09-24 07:00:00,18.27,84.5,1.158,2.3,343.2,0.0,877.122,13.148
2022-09-24 08:00:00,19.8,77.1,0.758,2.225,334.4,0.0,877.475,164.306
2022-09-24 09:00:00,22.13,63.4,0.838,2.45,126.7,0.0,877.916,417.862
2022-09-24 10:00:00,22.65,59.1,2.062,3.875,177.8,0.0,877.944,650.07
2022-09-24 11:00:00,23.37,59.8,1.992,5.075,163.7,0.0,877.908,799.552
2022-09-24 12:00:00,24.39,58.7,2.356,4.7,200.8,0.0,877.399,915.617
2022-09-24 13:00:00,24.99,57.2,2.352,4.925,222.7,0.0,876.492,990.555
2022-09-24 14:00:00,26.01,52.7,2.336,4.925,185.1,0.0,875.411,968.387
2022-09-24 15:00:00,26.61,51.3,2.383,4.925,163.9,0.0,874.293,843.42
2022-09-24 16:00:00,27.29,49.1,2.267,5.0,205.4,0.0,873.35,696.252
2022-09-24 17:00:00,27.2,47.3,2.204,4.4,182.3,0.0,872.836,403.542
2022-09-24 18:00:00,26.45,48.6,2.245,3.725,209.8,0.0,873.054,100.145
2022-09-24 19:00:00,24.91,58.2,1.463,2.975,271.9,0.0,873.62,5.755
2022-09-24 20:00:00,23.11,70.3,1.813,3.35,323.2,0.0,874.509,-0.79
2022-09-24 21:00:00,22.96,70.9,2.333,4.475,326.3,0.0,875.096,-0.679
2022-09-24 22:00:00,23.14,66.4,1.583,3.65,336.1,0.0,875.691,-0.586
2022-09-24 23:00:00,22.39,64.9,2.51,7.55,59.8,0.0,876.273,-0.361
2022-09-25 00:00:00,21.47,69.0,2.148,5.225,336.9,0.0,876.116,-0.502
2022-09-25 01:00:00,20.53,76.4,3.082,4.85,237.4,0.0,875.998,-0.425
2022-09-25 02:00:00,20.04,78.7,1.254,3.05,265.1,0.0,875.57,-0.636
2022-09-25 03:00:00,19.97,79.5,0.756,1.775,96.3,0.0,875.078,-0.76
2022-09-25 04:00:00,19.79,80.7,0.572,1.4,40.7,0.0,874.695,-0.817
2022-09-25 05:00:00,19.44,84.8,0.425,1.25,354.1,0.0,874.737,-0.884
2022-09-25 06:00:00,19.33,86.2,0.322,1.325,346.1,0.0,875.025,-0.779
2022-09-25 07:00:00,19.03,88.9,0.409,2.15,345.2,0.0,875.121,4.207
2022-09-25 08:00:00,19.39,87.2,0.357,1.625,25.0,0.0,875.626,37.098
2022-09-25 09:00:00,19.92,84.1,0.501,1.7,87.1,0.0,876.166,136.083
2022-09-25 10:00:00,21.75,74.3,0.48,1.7,29.4,0.0,876.474,460.858
2022-09-25 11:00:00,23.06,68.5,1.66,3.275,163.7,0.0,876.272,547.07
2022-09-25 12:00:00,22.95,68.5,2.15,3.575,170.3,0.0,875.769,504.918
2022-09-25 13:00:00,23.72,62.0,1.91,3.575,202.2,0.0,874.954,540.188
2022-09-25 14:00:00,24.91,57.9,1.888,4.475,207.5,0.0,873.763,893.978
2022-09-25 15:00:00,25.24,57.8,2.194,4.625,157.7,0.0,872.605,655.585
2022-09-25 16:00:00,25.63,57.5,2.144,4.475,197.1,0.0,871.791,608.56
2022-09-25 17:00:00,25.19,59.9,1.915,4.475,243.0,0.0,871.682,177.263
2022-09-25 18:00:00,24.02,65.2,1.199,3.65,329.3,0.0,871.921,31.132
2022-09-25 19:00:00,22.96,74.1,1.837,5.3,29.9,0.1,872.507,3.74
2022-09-25 20:00:00,21.66,71.1,1.329,4.175,52.9,0.0,873.304,-0.655
2022-09-25 21:00:00,21.21,78.3,0.933,2.375,62.6,0.0,874.129,-0.688
2022-09-25 22:00:00,21.38,75.3,2.003,4.475,240.6,0.0,875.131,-0.517
2022-09-25 23:00:00,20.03,81.9,1.635,3.5,241.9,0.0,875.936,-0.378
2022-09-26 00:00:00,20.06,79.1,0.957,2.0,237.0,0.0,875.746,-0.613
2022-09-26 01:00:00,19.65,83.9,1.146,2.6,151.0,0.0,875.459,-0.455
2022-09-26 02:00:00,19.12,91.0,0.206,1.175,50.9,0.0,875.021,-0.584
2022-09-26 03:00:00,18.96,89.0,1.544,2.825,193.7,0.0,874.638,-0.347
2022-09-26 04:00:00,18.59,91.6,0.824,2.3,284.4,0.0,874.311,-0.542
2022-09-26 05:00:00,18.61,92.9,0.096,1.025,349.8,0.0,873.753,-0.91
2022-09-26 06:00:00,18.54,93.9,0.377,1.775,21.1,0.0,873.871,-0.721
2022-09-26 07:00:00,18.28,96.0,0.01,0.8,1.4,0.0,874.168,5.915
2022-09-26 08:00:00,18.25,97.0,1.225,2.225,160.3,0.0,874.894,47.145
2022-09-26 09:00:00,18.41,95.9,0.982,2.3,160.8,0.0,875.607,145.58
2022-09-26 10:00:00,20.18,82.0,0.925,3.275,153.9,0.0,875.74,424.198
2022-09-26 11:00:00,21.76,74.1,1.648,3.575,157.4,0.0,875.673,733.942
2022-09-26 12:00:00,22.48,68.5,2.681,5.0,181.5,0.0,875.346,708.513
2022-09-26 13:00:00,23.12,66.0,2.502,5.15,172.4,0.0,874.38,725.117
2022-09-26 14:00:00,23.87,64.6,2.233,4.025,201.0,0.0,873.331,712.65
2022-09-26 15:00:00,25.24,60.8,2.094,4.4,190.6,0.0,872.138,821.123
2022-09-26 16:00:00,25.19,61.9,2.517,4.775,182.8,0.0,871.537,599.227
2022-09-26 17:00:00,25.32,61.2,1.876,5.3,221.6,0.0,871.13,371.007
2022-09-26 18:00:00,21.2,75.6,4.111,7.925,304.0,0.0,871.349,99.785
2022-09-26 19:00:00,20.58,78.4,1.871,3.425,322.6,0.0,872.045,9.22
